date,amount,category,subcategory,description,merchant,transaction_type,user_id
2024-04-03,124.6,Healthcare,Dental,Doctor visit,CVS Pharmacy,expense,1
2024-04-04,1386.37,Housing,Maintenance,Mortgage payment,Home Depot,expense,1
2024-04-04,11.91,ATM Fee,ATM Fee,His choice.,Yu-Morales,expense,1
2024-04-07,47.4,Bank Fee,Bank Fee,Ok yet goal though.,Fields Inc,expense,1
2024-04-09,246.95,Utilities,Water,Electric bill,AT&T,expense,1
2024-04-09,199.79,Healthcare,Doctor Visit,Doctor visit,CVS Pharmacy,expense,1
2024-04-12,201.1,Healthcare,Dental,Doctor visit,Dental Associates,expense,1
2024-04-14,23.48,Entertainment,Sports,Movie tickets,Spotify,expense,1
2024-04-15,3691.24,Salary,Salary,Monthly salary payment,Tech Corp,income,1
2024-04-15,1509.46,Freelance,Freelance,Freelance project payment,Upwork,income,1
2024-04-15,141.57,Utilities,Gas,Internet bill,Water Company,expense,1
2024-04-16,15.65,Bank Fee,Bank Fee,Wish high law.,Terry LLC,expense,1
2024-04-18,17.39,Entertainment,Movies,Concert,Steam,expense,1
2024-04-19,37.0,Subscription,Subscription,Maintain real town street.,"Andrews, Lopez and Wilson",expense,1
2024-04-20,1465.97,Housing,Maintenance,Mortgage payment,Landlord,expense,1
2024-04-20,20.14,Food & Dining,Restaurants,Coffee,Chipotle,expense,1
2024-04-20,24.86,Entertainment,Gaming,Concert,Netflix,expense,1
2024-04-20,28.4,Shopping,Home Goods,Retail shopping,Amazon,expense,1
2024-04-22,59.26,Transportation,Parking,Gas fill-up,Chevron,expense,1
2024-04-22,38.66,Transportation,Public Transit,Gas fill-up,Lyft,expense,1
2024-04-23,36.99,ATM Fee,ATM Fee,Law fire if personal.,Kerr Ltd,expense,1
2024-04-23,41.8,Bank Fee,Bank Fee,Technology bank service much.,Galvan and Sons,expense,1
2024-04-24,4.48,Entertainment,Gaming,Movie tickets,Netflix,expense,1
2024-04-25,34.33,Bank Fee,Bank Fee,But save.,Garcia-Garcia,expense,1
2024-04-26,68.97,Transportation,Public Transit,Gas fill-up,Lyft,expense,1
2024-04-28,18.41,Food & Dining,Fast Food,Dinner,Whole Foods,expense,1
2024-04-29,19.39,Shopping,Personal Care,Online purchase,CVS,expense,1
2024-04-29,9.75,Shopping,Books,Personal items,Macys,expense,1
2024-05-01,3750.04,Salary,Salary,Monthly salary payment,Tech Corp,income,1
2024-05-01,618.96,Freelance,Freelance,Freelance project payment,Upwork,income,1
2024-05-01,20.0,Other,Other,Focus benefit provide teacher.,"Hicks, Bruce and Chang",expense,1
2024-05-02,191.67,Utilities,Gas,Internet bill,AT&T,expense,1
2024-05-02,40.85,ATM Fee,ATM Fee,Lot time father yard.,"Klein, Lynch and Mcintosh",expense,1
2024-05-04,27.82,Shopping,Books,Personal items,Amazon,expense,1
2024-05-04,38.43,Other,Other,List affect.,Myers-Church,expense,1
2024-05-05,10.56,Entertainment,Gaming,Subscription,PlayStation Store,expense,1
2024-05-06,20.0,ATM Fee,ATM Fee,Gas sure.,"Cook, Luna and Jordan",expense,1
2024-05-07,21.13,Entertainment,Streaming,Movie tickets,PlayStation Store,expense,1
2024-05-09,36.64,Food & Dining,Restaurants,Lunch,Chipotle,expense,1
2024-05-11,16.36,Entertainment,Sports,Subscription,Steam,expense,1
2024-05-12,9.15,Food & Dining,Coffee,Dinner,Chipotle,expense,1
2024-05-15,3752.32,Salary,Salary,Monthly salary payment,Healthcare LLC,income,1
2024-05-16,16.24,Transportation,Uber/Lyft,Car payment,Honda Finance,expense,1
2024-05-16,151.7,Utilities,Internet,Electric bill,PG&E,expense,1
2024-05-16,24.83,Shopping,Home Goods,Retail shopping,Macys,expense,1
2024-05-16,48.9,Subscription,Subscription,Place throw girl teach.,Pennington PLC,expense,1
2024-05-17,12.65,Entertainment,Gaming,Subscription,Netflix,expense,1
2024-05-17,35.21,ATM Fee,ATM Fee,Health professor.,Mckenzie Inc,expense,1
2024-05-19,18.5,Entertainment,Streaming,Movie tickets,AMC Theaters,expense,1
2024-05-20,67.44,Transportation,Public Transit,Parking fee,Shell,expense,1
2024-05-20,222.56,Travel,Vacation,Vacation expense,Southwest Airlines,expense,1
2024-05-21,15.87,Entertainment,Sports,Movie tickets,AMC Theaters,expense,1
2024-05-22,162.16,Healthcare,Pharmacy,Doctor visit,Kaiser Permanente,expense,1
2024-05-23,120.18,Healthcare,Pharmacy,Doctor visit,Kaiser Permanente,expense,1
2024-05-25,1409.88,Housing,Maintenance,Property maintenance,Home Depot,expense,1
2024-05-25,22.74,Transportation,Public Transit,Parking fee,Uber,expense,1
2024-05-25,39.84,ATM Fee,ATM Fee,Onto notice care wrong lawyer.,"Reyes, Jackson and Deleon",expense,1
2024-05-27,145.44,Utilities,Water,Phone bill,PG&E,expense,1
2024-05-27,16.87,Shopping,Books,Personal items,Walgreens,expense,1
2024-05-28,46.65,Food & Dining,Groceries,Coffee,Chipotle,expense,1
2024-06-01,3694.12,Salary,Salary,Monthly salary payment,Tech Corp,income,1
2024-06-01,1829.89,Freelance,Freelance,Freelance project payment,Upwork,income,1
2024-06-01,11.68,ATM Fee,ATM Fee,Current everything admit none for.,"Castillo, Stephens and Stanton",expense,1
2024-06-02,57.39,Transportation,Car Payment,Gas fill-up,Honda Finance,expense,1
2024-06-02,112.19,Healthcare,Insurance Premium,Doctor visit,Dental Associates,expense,1
2024-06-02,34.93,Other,Other,Listen special relationship tree.,"Davis, Frazier and Newton",expense,1
2024-06-02,12.38,ATM Fee,ATM Fee,Check two.,Doyle LLC,expense,1
2024-06-05,183.72,Utilities,Internet,Internet bill,Comcast,expense,1
2024-06-05,27.31,ATM Fee,ATM Fee,Will whole lay.,"Casey, Garcia and Sanders",expense,1
2024-06-06,13.31,Transportation,Parking,Gas fill-up,Shell,expense,1
2024-06-06,113.41,Healthcare,Pharmacy,Insurance,CVS Pharmacy,expense,1
2024-06-07,16.11,Food & Dining,Groceries,Coffee,Whole Foods,expense,1
2024-06-07,32.78,Transportation,Public Transit,Parking fee,Shell,expense,1
2024-06-07,35.47,Other,Other,Own really century.,Taylor-White,expense,1
2024-06-07,45.94,Other,Other,Site would box.,Jones and Sons,expense,1
2024-06-09,31.85,Food & Dining,Groceries,Coffee,Chipotle,expense,1
2024-06-09,17.3,Other,Other,Item everybody speak member.,Jenkins LLC,expense,1
2024-06-10,23.32,Entertainment,Movies,Concert,AMC Theaters,expense,1
2024-06-10,21.87,Entertainment,Sports,Movie tickets,Steam,expense,1
2024-06-12,36.67,Transportation,Uber/Lyft,Car payment,Shell,expense,1
2024-06-13,16.87,Shopping,Electronics,Personal items,Target,expense,1
2024-06-14,137.67,Healthcare,Pharmacy,Prescription,Kaiser Permanente,expense,1
2024-06-14,8.87,Other,Other,According the.,Baker-Fuller,expense,1
2024-06-15,3589.01,Salary,Salary,Monthly salary payment,Tech Corp,income,1
2024-06-16,49.96,Bank Fee,Bank Fee,Write finally success whole.,"Moore, Hatfield and Simpson",expense,1
2024-06-18,30.84,Shopping,Electronics,Personal items,Amazon,expense,1
2024-06-19,1508.93,Housing,Maintenance,Mortgage payment,Bank of America,expense,1
2024-06-20,238.64,Utilities,Gas,Internet bill,Verizon,expense,1
2024-06-21,8.42,Subscription,Subscription,With bill describe join.,"Hunter, Woodard and Deleon",expense,1
2024-06-22,52.19,Transportation,Car Payment,Car payment,Metro,expense,1
2024-06-22,25.77,ATM Fee,ATM Fee,Society mouth cost dog provide.,"Hernandez, Perry and Lopez",expense,1
2024-06-23,49.27,ATM Fee,ATM Fee,Reality whole fight.,"Carr, Brown and Daniels",expense,1
2024-06-24,25.93,Bank Fee,Bank Fee,Exactly because those main.,"Williams, Mccarty and Wilson",expense,1
2024-06-25,1482.54,Housing,Maintenance,Mortgage payment,Landlord,expense,1
2024-06-25,406.77505923607646,Travel,Car Rental,Hotel stay,Hertz,expense,1
2024-06-26,5.76,Entertainment,Music,Subscription,Steam,expense,1
2024-06-26,26.86,Shopping,Books,Retail shopping,Target,expense,1
2024-06-28,13.44,Other,Other,Statement military bill visit.,"Jenkins, Munoz and Potts",expense,1
2024-06-29,32.4,Food & Dining,Delivery,Lunch,Whole Foods,expense,1
2024-06-30,34.46,Transportation,Public Transit,Gas fill-up,Uber,expense,1
2024-06-30,34.05,ATM Fee,ATM Fee,Simply happy knowledge.,Watts-Gibson,expense,1
2024-07-01,3612.02,Salary,Salary,Monthly salary payment,Finance Inc,income,1
2024-07-01,18.96,Entertainment,Gaming,Subscription,Netflix,expense,1
2024-07-01,26.09,Bank Fee,Bank Fee,Let sometimes continue worry film.,"Edwards, Stevens and Cooper",expense,1
2024-07-02,37.4,Other,Other,Serve increase show morning suggest.,"Ellis, Villanueva and Rangel",expense,1
2024-07-03,19.29,Food & Dining,Delivery,Coffee,Safeway,expense,1
2024-07-05,37.11,Subscription,Subscription,Behind upon fight require listen.,Roberts-Smith,expense,1
2024-07-07,16.29,Subscription,Subscription,Road research prepare.,"Rasmussen, Lee and Jackson",expense,1
2024-07-08,16.23,Food & Dining,Restaurants,Dinner,Starbucks,expense,1
2024-07-08,20.81,Transportation,Gas,Car payment,Uber,expense,1
2024-07-09,1403.22,Housing,Property Tax,Rent payment,Landlord,expense,1
2024-07-09,29.64,Subscription,Subscription,Family third here Democrat.,Bowman Ltd,expense,1
2024-07-10,1472.28,Housing,Maintenance,Mortgage payment,Landlord,expense,1
2024-07-11,16.68,Subscription,Subscription,Of new technology wrong.,Thompson LLC,expense,1
2024-07-12,23.0,Bank Fee,Bank Fee,Most word sign.,"Mckinney, Aguilar and Blair",expense,1
2024-07-12,23.18,Other,Other,Science civil government ready finish.,"Moss, Mason and Parks",expense,1
2024-07-15,3607.35,Salary,Salary,Monthly salary payment,Healthcare LLC,income,1
2024-07-15,17.6,Entertainment,Streaming,Concert,AMC Theaters,expense,1
2024-07-16,40.37,Food & Dining,Fast Food,Dinner,Whole Foods,expense,1
2024-07-16,33.56,Other,Other,Light management family quickly.,Lewis-Cortez,expense,1
2024-07-17,30.89,Food & Dining,Fast Food,Dinner,Whole Foods,expense,1
2024-07-18,9.31,Food & Dining,Delivery,Lunch,Uber Eats,expense,1
2024-07-18,18.1,Entertainment,Gaming,Subscription,PlayStation Store,expense,1
2024-07-18,15.46,Other,Other,Blue kitchen likely fill involve.,Burgess Group,expense,1
2024-07-19,50.19,Food & Dining,Coffee,Grocery shopping,Starbucks,expense,1
2024-07-21,39.31,Shopping,Electronics,Personal items,Macys,expense,1
2024-07-22,64.26,Transportation,Uber/Lyft,Gas fill-up,Shell,expense,1
2024-07-22,23.93,Shopping,Clothing,Online purchase,Target,expense,1
2024-07-22,9.01,Other,Other,Young upon herself.,"Simmons, Barr and Wilkins",expense,1
2024-07-23,17.21,Transportation,Public Transit,Parking fee,Chevron,expense,1
2024-07-24,28.32,Transportation,Public Transit,Parking fee,Metro,expense,1
2024-07-25,183.02,Healthcare,Pharmacy,Doctor visit,Dental Associates,expense,1
2024-07-26,19.12,Entertainment,Music,Subscription,Netflix,expense,1
2024-07-27,24.08,Entertainment,Gaming,Movie tickets,AMC Theaters,expense,1
2024-07-27,12.21,Shopping,Clothing,Personal items,Macys,expense,1
2024-07-28,184.03,Healthcare,Pharmacy,Doctor visit,CVS Pharmacy,expense,1
2024-07-28,37.79,Subscription,Subscription,Carry majority figure.,"Cameron, Lin and Hall",expense,1
2024-07-28,23.87,Other,Other,Fire test father drop.,Sanders and Sons,expense,1
2024-07-29,195.61,Utilities,Internet,Electric bill,PG&E,expense,1
2024-07-30,142.49,Healthcare,Insurance Premium,Prescription,Dental Associates,expense,1
2024-08-01,3471.86,Salary,Salary,Monthly salary payment,Healthcare LLC,income,1
2024-08-01,1456.17,Freelance,Freelance,Freelance project payment,Upwork,income,1
2024-08-01,16.74,Subscription,Subscription,Day lay.,"Jones, Smith and Barrett",expense,1
2024-08-02,1417.16,Housing,Property Tax,Property maintenance,Home Depot,expense,1
2024-08-02,240.65,Utilities,Water,Electric bill,AT&T,expense,1
2024-08-03,1446.59,Housing,Property Tax,Mortgage payment,Home Depot,expense,1
2024-08-03,797.4828059024774,Travel,Flights,Hotel stay,Marriott,expense,1
2024-08-03,44.52,ATM Fee,ATM Fee,Rest human sense several.,Shelton-Castro,expense,1
2024-08-04,58.59,Transportation,Car Payment,Parking fee,Shell,expense,1
2024-08-04,204.09,Utilities,Internet,Internet bill,PG&E,expense,1
2024-08-05,57.63,Transportation,Car Payment,Parking fee,Uber,expense,1
2024-08-06,27.51,Bank Fee,Bank Fee,Help serve play radio.,Williams-Petersen,expense,1
2024-08-07,6.72,Entertainment,Gaming,Movie tickets,PlayStation Store,expense,1
2024-08-09,50.31,Food & Dining,Fast Food,Lunch,Chipotle,expense,1
2024-08-09,25.92,Entertainment,Sports,Subscription,PlayStation Store,expense,1
2024-08-09,175.69,Healthcare,Dental,Doctor visit,CVS Pharmacy,expense,1
2024-08-10,33.28289700006103,Shopping,Personal Care,Retail shopping,Walgreens,expense,1
2024-08-10,35.1,Other,Other,Turn everyone.,Patel-Barker,expense,1
2024-08-11,18.82,Food & Dining,Delivery,Dinner,McDonalds,expense,1
2024-08-12,46.0,Food & Dining,Coffee,Dinner,Safeway,expense,1
2024-08-12,13.82,Bank Fee,Bank Fee,West least however stuff he.,Flores-Smith,expense,1
2024-08-13,47.92,Food & Dining,Restaurants,Dinner,Whole Foods,expense,1
2024-08-13,27.53,Transportation,Gas,Parking fee,Chevron,expense,1
2024-08-13,28.462370916985098,Shopping,Home Goods,Online purchase,Best Buy,expense,1
2024-08-14,19.71,Entertainment,Gaming,Concert,AMC Theaters,expense,1
2024-08-15,3521.96,Salary,Salary,Monthly salary payment,Tech Corp,income,1
2024-08-17,17.51,Entertainment,Sports,Concert,PlayStation Store,expense,1
2024-08-18,58.27,Transportation,Uber/Lyft,Car payment,Shell,expense,1
2024-08-22,23.16,Transportation,Car Payment,Gas fill-up,Shell,expense,1
2024-08-24,32.62,Subscription,Subscription,Magazine across brother.,Fox-Rogers,expense,1
2024-08-25,15.79,Transportation,Public Transit,Parking fee,Honda Finance,expense,1
2024-08-26,19.03398901920423,Shopping,Clothing,Personal items,Best Buy,expense,1
2024-08-28,35.055149236486,Shopping,Clothing,Retail shopping,CVS,expense,1
2024-08-28,116.13,Healthcare,Dental,Insurance,Dental Associates,expense,1
2024-08-29,11.32,Entertainment,Sports,Movie tickets,Netflix,expense,1
2024-08-30,21.78,Bank Fee,Bank Fee,Religious wear leader.,"Perez, Williams and Alexander",expense,1
2024-08-31,19.71,Other,Other,They at maintain.,"Barnett, Collins and Walker",expense,1
2024-08-31,39.64,Other,Other,Interesting help my direction whom.,Walton Group,expense,1
2024-09-01,3753.7,Salary,Salary,Monthly salary payment,Finance Inc,income,1
2024-09-02,35.58,Other,Other,Fly research.,Alexander-Hill,expense,1
2024-09-04,28.78137631954159,Shopping,Home Goods,Personal items,Best Buy,expense,1
2024-09-05,37.74897263585196,Shopping,Books,Retail shopping,Best Buy,expense,1
2024-09-07,31.39,Bank Fee,Bank Fee,Imagine consider better.,"Graham, Rogers and Hughes",expense,1
2024-09-11,18.38,Entertainment,Music,Concert,Netflix,expense,1
2024-09-11,40.72635639304592,Shopping,Personal Care,Retail shopping,CVS,expense,1
2024-09-11,9.84190741961336,Shopping,Personal Care,Retail shopping,Best Buy,expense,1
2024-09-12,19.48,Transportation,Gas,Car payment,Lyft,expense,1
2024-09-12,12.29,Entertainment,Music,Subscription,Netflix,expense,1
2024-09-12,143.17,Healthcare,Pharmacy,Insurance,Dental Associates,expense,1
2024-09-12,160.27,Healthcare,Dental,Insurance,Kaiser Permanente,expense,1
2024-09-14,40.73,Transportation,Uber/Lyft,Car payment,Honda Finance,expense,1
2024-09-15,3793.94,Salary,Salary,Monthly salary payment,Tech Corp,income,1
2024-09-15,1503.8,Freelance,Freelance,Freelance project payment,Client A,income,1
2024-09-15,1489.23,Housing,Maintenance,Rent payment,Home Depot,expense,1
2024-09-16,30.801743869066062,Shopping,Personal Care,Personal items,Walgreens,expense,1
2024-09-17,17.71,Food & Dining,Restaurants,Coffee,DoorDash,expense,1
2024-09-17,151.12,Utilities,Gas,Internet bill,Comcast,expense,1
2024-09-20,14.61,Transportation,Public Transit,Car payment,Metro,expense,1
2024-09-20,147.09,Healthcare,Dental,Doctor visit,Kaiser Permanente,expense,1
2024-09-21,5.47,Other,Other,Bill book audience.,Johnson-Brown,expense,1
2024-09-22,19.79,Transportation,Parking,Parking fee,Honda Finance,expense,1
2024-09-23,28.46,ATM Fee,ATM Fee,Protect exist sport picture.,"Daniel, Davila and Williams",expense,1
2024-09-24,4.57,Entertainment,Music,Movie tickets,Netflix,expense,1
2024-09-24,8.54,Entertainment,Movies,Subscription,Netflix,expense,1
2024-09-26,15.39,Food & Dining,Restaurants,Coffee,McDonalds,expense,1
2024-09-26,8.16,ATM Fee,ATM Fee,Past rich husband.,Coleman-Sullivan,expense,1
2024-09-26,33.23,Other,Other,Site indeed cell our unit.,Burns-Miller,expense,1
2024-09-26,7.98,Other,Other,Huge should red.,"Johnson, Sparks and Wilcox",expense,1
2024-09-27,30.54,Other,Other,Citizen better spring professor reveal.,Barker-Fields,expense,1
2024-09-30,14.75,Food & Dining,Fast Food,Dinner,McDonalds,expense,1
2024-09-30,10.58,Entertainment,Sports,Movie tickets,PlayStation Store,expense,1
2024-09-30,22.67,Bank Fee,Bank Fee,Audience leader goal economy peace.,Jones-Williams,expense,1
2024-09-30,30.79,Subscription,Subscription,Another type for customer.,Quinn-Cline,expense,1
2024-10-01,3660.75,Salary,Salary,Monthly salary payment,Healthcare LLC,income,1
2024-10-01,38.22,ATM Fee,ATM Fee,Owner find figure.,Moore Group,expense,1
2024-10-06,144.1,Healthcare,Doctor Visit,Insurance,Kaiser Permanente,expense,1
2024-10-08,44.21,Food & Dining,Coffee,Dinner,Whole Foods,expense,1
2024-10-09,16.49,Entertainment,Music,Subscription,PlayStation Store,expense,1
2024-10-10,55.76,Transportation,Parking,Car payment,Chevron,expense,1
2024-10-10,180.74,Utilities,Phone,Phone bill,AT&T,expense,1
2024-10-11,29.07,Shopping,Home Goods,Online purchase,Walgreens,expense,1
2024-10-13,36.85,Bank Fee,Bank Fee,High work.,"Yoder, Jacobs and Obrien",expense,1
2024-10-14,64.71,Transportation,Gas,Car payment,Lyft,expense,1
2024-10-14,26.4,Subscription,Subscription,This job everybody thing such.,"Rose, Shaw and Padilla",expense,1
2024-10-15,3472.86,Salary,Salary,Monthly salary payment,Finance Inc,income,1
2024-10-15,8.59,Shopping,Home Goods,Online purchase,CVS,expense,1
2024-10-16,174.63,Utilities,Water,Phone bill,Water Company,expense,1
2024-10-16,23.63,Entertainment,Gaming,Movie tickets,AMC Theaters,expense,1
2024-10-16,20.57,Bank Fee,Bank Fee,Might why science.,"Whitney, Montgomery and Williams",expense,1
2024-10-16,27.19,Bank Fee,Bank Fee,Turn detail.,Wilson LLC,expense,1
2024-10-17,1385.47,Housing,Property Tax,Mortgage payment,Bank of America,expense,1
2024-10-17,43.94,Shopping,Home Goods,Retail shopping,Target,expense,1
2024-10-19,31.76,Shopping,Books,Online purchase,Amazon,expense,1
2024-10-19,156.55,Healthcare,Dental,Insurance,CVS Pharmacy,expense,1
2024-10-20,36.27,Shopping,Electronics,Online purchase,Best Buy,expense,1
2024-10-21,11.69,Food & Dining,Fast Food,Lunch,DoorDash,expense,1
2024-10-21,69.43,Transportation,Parking,Parking fee,Shell,expense,1
2024-10-23,25.96,Entertainment,Sports,Movie tickets,Netflix,expense,1
